metric,severity_control,responder_count,n_pairs,mean_greedy_minus_global,bootstrap_ci_low,bootstrap_ci_high,permutation_p_value,holm_adjusted_p_value,effect_size_dz,global_win_rate_pct,tie_rate_pct
p90_response_s,0.18,16,100,64.1984050063226,29.11162998843549,102.42183585873664,0.0003999200159968006,0.01279744051189762,0.34553489711114194,54.0,17.0
p90_response_s,0.18,20,100,42.071796551166976,17.542451545616398,68.6501681739425,0.0007998400319936012,0.013597280543891222,0.3173431351746786,39.0,32.0
p90_response_s,0.18,24,100,31.236208533252377,11.610227611807554,56.248150101152035,0.0015996800639872025,0.020795840831833633,0.27167135570549095,28.000000000000004,45.0
p90_response_s,0.18,32,100,14.127256748031744,3.1458169818474047,26.61507302122759,0.018196360727854428,0.10197960407918416,0.23565884634376363,28.000000000000004,54.0
p90_response_s,0.2,8,100,362.82653842477674,271.6648638300667,460.44505151782636,0.0001999600079984003,0.01279744051189762,0.7599949467983552,72.0,14.000000000000002
p90_response_s,0.2,10,100,211.19351459426719,143.84504087123597,279.1472132986467,0.0001999600079984003,0.01279744051189762,0.6209748080291655,65.0,17.0
p90_response_s,0.2,12,100,128.15111482593466,80.30014200351789,179.62700784089327,0.0001999600079984003,0.01279744051189762,0.5084720769911519,62.0,21.0
p90_response_s,0.2,14,100,67.5002413525654,24.199249990687072,109.06888318401442,0.0007998400319936012,0.013597280543891222,0.32716630148374004,55.00000000000001,25.0
p90_response_s,0.2,16,100,61.824601772485494,33.98924184122602,90.81068972046606,0.0001999600079984003,0.01279744051189762,0.42317744808210694,54.0,26.0
p90_response_s,0.2,20,100,45.65445729229599,22.22706732793228,71.96149570129558,0.0001999600079984003,0.01279744051189762,0.35974798149636167,41.0,36.0
p90_response_s,0.2,24,100,38.025461566342926,17.27759721862385,61.744150800638906,0.0003999200159968006,0.01279744051189762,0.32682070031129784,35.0,43.0
p90_response_s,0.2,32,100,17.819569882673722,5.678309964315877,32.53618875148823,0.009798040391921616,0.06858628274345131,0.2534245761342591,30.0,53.0
total_response_s,0.1,8,100,1780.8731826216056,1555.7391767375082,2012.823735388968,0.0001999600079984003,0.01279744051189762,1.4984628182172166,100.0,0.0
total_response_s,0.1,10,100,1138.518007644074,984.7579386531323,1304.4531242192577,0.0001999600079984003,0.01279744051189762,1.3474682110262968,99.0,1.0
total_response_s,0.1,12,100,658.9186511373669,531.9630005401553,789.1552340307085,0.0001999600079984003,0.01279744051189762,1.0206457194531067,98.0,1.0
total_response_s,0.1,14,100,481.76685664329096,390.3277150849865,573.2601719156881,0.0001999600079984003,0.01279744051189762,1.0644354715570312,88.0,9.0
total_response_s,0.1,16,100,335.61440088864913,265.33158768093506,408.96095499649437,0.0001999600079984003,0.01279744051189762,0.9086067576969313,87.0,8.0
total_response_s,0.1,20,100,204.4055774075193,159.81327852575973,253.78430772377428,0.0001999600079984003,0.01279744051189762,0.8556492892934633,87.0,8.0
total_response_s,0.1,24,100,151.00161056632797,112.2352002985891,195.29809396849078,0.0001999600079984003,0.01279744051189762,0.7107581919636838,84.0,10.0
total_response_s,0.1,32,100,96.28356776849009,72.36275195256488,121.34123201133227,0.0001999600079984003,0.01279744051189762,0.7647923852988391,73.0,18.0
total_response_s,0.12,8,100,1829.538454559964,1557.3138613351775,2119.311908128122,0.0001999600079984003,0.01279744051189762,1.2376737771581292,99.0,0.0
total_response_s,0.12,10,100,1260.9574488819064,1047.8371617069686,1482.8048248747427,0.0001999600079984003,0.01279744051189762,1.1155423880195214,97.0,0.0
total_response_s,0.12,12,100,745.5026732439966,577.689117665382,931.91935355225,0.0001999600079984003,0.01279744051189762,0.8130181012685652,92.0,3.0
total_response_s,0.12,14,100,551.9885993490293,439.4982762666093,668.7959040319173,0.0001999600079984003,0.01279744051189762,0.9373862144422159,90.0,6.0
total_response_s,0.12,16,100,364.90246041792324,254.6667061457223,473.1152718263872,0.0001999600079984003,0.01279744051189762,0.6478028780916671,87.0,9.0
total_response_s,0.12,20,100,178.85994853104927,121.41765644880205,233.43680916517587,0.0001999600079984003,0.01279744051189762,0.6147892862201354,82.0,12.0
total_response_s,0.12,24,100,145.90893607182122,90.38348700991168,201.6685478762493,0.0001999600079984003,0.01279744051189762,0.5101021001988507,80.0,11.0
total_response_s,0.12,32,100,90.93166848394175,56.23513391967429,124.89244319158804,0.0001999600079984003,0.01279744051189762,0.5107875011479575,68.0,23.0
total_response_s,0.13,8,100,1749.9181045816397,1485.9799036037666,2057.175604743896,0.0001999600079984003,0.01279744051189762,1.1735205023150963,98.0,0.0
total_response_s,0.13,10,100,1184.559380721957,982.7630781037495,1393.1046057020092,0.0001999600079984003,0.01279744051189762,1.0907066130706833,94.0,1.0
total_response_s,0.13,12,100,650.413617943874,501.50664874710264,812.7188874060098,0.0001999600079984003,0.01279744051189762,0.7840336521287277,89.0,3.0
total_response_s,0.13,14,100,464.68811107000704,350.1572013631344,587.7224759603619,0.0001999600079984003,0.01279744051189762,0.765940114228617,84.0,10.0
total_response_s,0.13,16,100,303.9508362687628,201.3871533283645,409.62538974572243,0.0001999600079984003,0.01279744051189762,0.5654791231695736,80.0,13.0
total_response_s,0.13,20,100,195.24485000648917,151.28218384494957,243.70349100606,0.0001999600079984003,0.01279744051189762,0.8160870758026495,80.0,13.0
total_response_s,0.13,24,100,155.500026412339,116.03805949919284,200.20858401740716,0.0001999600079984003,0.01279744051189762,0.7104267620363633,78.0,15.0
total_response_s,0.13,32,100,104.24618137578221,76.94860040029997,133.19308887286894,0.0001999600079984003,0.01279744051189762,0.7037715253532589,70.0,21.0
total_response_s,0.14,8,100,1911.4053864847144,1612.5288665550463,2246.599027453167,0.0001999600079984003,0.01279744051189762,1.1680459086191037,98.0,0.0
total_response_s,0.14,10,100,1208.553972110068,995.4050671977175,1428.4727144347182,0.0001999600079984003,0.01279744051189762,1.0895834602226324,97.0,1.0
total_response_s,0.14,12,100,711.7413236469703,532.6009328699552,908.9054727736591,0.0001999600079984003,0.01279744051189762,0.7096562271164052,90.0,4.0
total_response_s,0.14,14,100,507.06856195359086,362.1013615520193,688.1568225376685,0.0001999600079984003,0.01279744051189762,0.601309797597432,85.0,9.0
total_response_s,0.14,16,100,354.9674643716999,262.2331487230333,453.18168421352004,0.0001999600079984003,0.01279744051189762,0.7106652940570146,89.0,6.0
total_response_s,0.14,20,100,237.80230721520712,175.24319137154043,309.8286375376296,0.0001999600079984003,0.01279744051189762,0.6857525020728439,79.0,14.000000000000002
total_response_s,0.14,24,100,182.02922885802724,132.7023436173371,235.58525175136703,0.0001999600079984003,0.01279744051189762,0.7013700046585702,82.0,13.0
total_response_s,0.14,32,100,115.0268315850582,85.53734203865038,147.9593654706897,0.0001999600079984003,0.01279744051189762,0.7232531536296893,76.0,14.000000000000002
total_response_s,0.15,8,100,1776.5849785579537,1502.75499149206,2068.643254885708,0.0001999600079984003,0.01279744051189762,1.2384335139257932,96.0,1.0
total_response_s,0.15,10,100,1267.071963531044,1052.9144187641657,1501.0026986170985,0.0001999600079984003,0.01279744051189762,1.0749688481636903,95.0,2.0
total_response_s,0.15,12,100,763.5752994247001,574.9909300626946,989.2914157221875,0.0001999600079984003,0.01279744051189762,0.7353014591816951,92.0,1.0
total_response_s,0.15,14,100,486.3260986537967,346.9993595538276,672.2238938121059,0.0001999600079984003,0.01279744051189762,0.5726055286986068,87.0,7.000000000000001
total_response_s,0.15,16,100,373.84566327262417,276.68332473476863,471.88638062304,0.0001999600079984003,0.01279744051189762,0.747582903573713,83.0,12.0
total_response_s,0.15,20,100,266.55693805645126,196.94601468228745,353.1582086536226,0.0001999600079984003,0.01279744051189762,0.665576038796189,83.0,12.0
total_response_s,0.15,24,100,213.44697637647735,150.21084773741308,286.5478083147512,0.0001999600079984003,0.01279744051189762,0.621357714490906,79.0,14.000000000000002
total_response_s,0.15,32,100,119.43748160636936,86.21638452935235,156.91944578761735,0.0001999600079984003,0.01279744051189762,0.6607026887364623,66.0,25.0
total_response_s,0.16,8,100,1610.2970684387494,1297.9044906703286,1931.582605664023,0.0001999600079984003,0.01279744051189762,0.9829446211157772,94.0,2.0
total_response_s,0.16,10,100,1197.5526577073647,918.7664232990195,1497.4053244833592,0.0001999600079984003,0.01279744051189762,0.8053405800971909,95.0,3.0
total_response_s,0.16,12,100,608.5800364250265,433.5466876478515,788.4189537248425,0.0001999600079984003,0.01279744051189762,0.6792111758099952,88.0,7.000000000000001
total_response_s,0.16,14,100,409.5485207270861,300.77618984044136,524.2284130689976,0.0001999600079984003,0.01279744051189762,0.7144183111243678,84.0,11.0
total_response_s,0.16,16,100,307.1920304928342,217.1411112427702,403.94481633315394,0.0001999600079984003,0.01279744051189762,0.6382886133261404,80.0,14.000000000000002
total_response_s,0.16,20,100,205.8571277496359,143.1077068831765,280.08855203266256,0.0001999600079984003,0.01279744051189762,0.5837054325231869,77.0,22.0
total_response_s,0.16,24,100,166.64707884213468,117.29133141401573,219.682924491746,0.0001999600079984003,0.01279744051189762,0.6196318891078011,66.0,18.0
total_response_s,0.16,32,100,98.92973579980081,70.74743102272433,129.71091994110088,0.0001999600079984003,0.01279744051189762,0.6427955446630854,70.0,22.0
total_response_s,0.18,8,100,1216.5771973950157,999.8584616240081,1449.922617481665,0.0001999600079984003,0.01279744051189762,1.052502787024567,92.0,4.0
total_response_s,0.18,10,100,845.6132272101238,606.8313324590948,1085.9224472418914,0.0001999600079984003,0.01279744051189762,0.6865419591085515,92.0,3.0
total_response_s,0.18,12,100,561.5637861178037,396.99991900663923,729.0518053020687,0.0001999600079984003,0.01279744051189762,0.6657369021908434,86.0,8.0
total_response_s,0.18,14,100,434.09183265860463,318.69611701961304,558.600869757593,0.0001999600079984003,0.01279744051189762,0.685430664684756,85.0,10.0
total_response_s,0.18,16,100,345.463932211391,239.48887648527102,463.7466329826118,0.0001999600079984003,0.01279744051189762,0.6090503342612547,79.0,12.0
total_response_s,0.18,20,100,202.5630286396485,128.4488561361826,284.66911613533637,0.0001999600079984003,0.01279744051189762,0.5033011531430104,68.0,24.0
total_response_s,0.18,24,100,168.52519012730835,111.7749461761856,232.855561721085,0.0001999600079984003,0.01279744051189762,0.5167008884340041,66.0,26.0
total_response_s,0.18,32,100,81.19388674008982,55.70683653383863,108.30907061736842,0.0001999600079984003,0.01279744051189762,0.5951916011765928,59.0,30.0
total_response_s,0.2,8,100,1028.6295111557909,810.427748859058,1251.477080109161,0.0001999600079984003,0.01279744051189762,0.9064513574529467,90.0,6.0
total_response_s,0.2,10,100,710.6642204985942,516.1228397513023,911.1832954753055,0.0001999600079984003,0.01279744051189762,0.7220235652349039,86.0,8.0
total_response_s,0.2,12,100,527.004956892925,373.3260832967853,685.6905276114258,0.0001999600079984003,0.01279744051189762,0.6522127678411919,81.0,10.0
total_response_s,0.2,14,100,341.5697372508149,202.0647824164939,480.5398978305758,0.0001999600079984003,0.01279744051189762,0.48232574998400213,80.0,12.0
total_response_s,0.2,16,100,277.935188731084,164.179090944399,401.45016470834923,0.0001999600079984003,0.01279744051189762,0.4630484476641865,75.0,14.000000000000002
total_response_s,0.2,20,100,223.15145433585883,131.2320457552537,327.1110377753449,0.0001999600079984003,0.01279744051189762,0.45296586692171203,72.0,20.0
total_response_s,0.2,24,100,198.22522085111817,129.31213090259408,278.30134839209694,0.0001999600079984003,0.01279744051189762,0.5151877257050557,71.0,20.0
total_response_s,0.2,32,100,88.36933494173238,58.99035467540843,120.74640328577722,0.0001999600079984003,0.01279744051189762,0.5551262320025897,61.0,32.0
weighted_unmet_demand,0.1,8,100,-0.35,-0.8,0.07025000000000092,0.1285742851429714,1.0,-0.15982810671681766,31.0,28.000000000000004
weighted_unmet_demand,0.1,10,100,-0.19,-0.4,-0.01,0.0669866026794641,1.0,-0.1935618542602794,3.0,88.0
weighted_unmet_demand,0.1,12,100,0.02,-0.09,0.12,1.0,1.0,0.034147880439580745,2.0,97.0
weighted_unmet_demand,0.1,14,100,0.03,0.0,0.09,1.0,1.0,0.1,1.0,99.0
weighted_unmet_demand,0.1,16,100,0.03,0.0,0.09,1.0,1.0,0.1,1.0,99.0
weighted_unmet_demand,0.1,20,100,-0.01,-0.03,0.0,1.0,1.0,-0.1,0.0,99.0
weighted_unmet_demand,0.1,24,100,-0.01,-0.03,0.0,1.0,1.0,-0.1,0.0,99.0
weighted_unmet_demand,0.1,32,100,-0.01,-0.03,0.0,1.0,1.0,-0.1,0.0,99.0
weighted_unmet_demand,0.12,8,100,-0.27,-0.69,0.16,0.21715656868626274,1.0,-0.12584532366939988,25.0,41.0
weighted_unmet_demand,0.12,10,100,-0.19,-0.44,0.03,0.13457308538292342,1.0,-0.1612848729676734,8.0,78.0
weighted_unmet_demand,0.12,12,100,0.08,-0.07,0.23,0.35332933413317336,1.0,0.10896817410838701,7.000000000000001,91.0
weighted_unmet_demand,0.12,14,100,0.04,0.0,0.12,0.5060987802439512,1.0,0.1268761639379508,2.0,98.0
weighted_unmet_demand,0.12,16,100,0.05,0.0,0.15,1.0,1.0,0.1,1.0,99.0
weighted_unmet_demand,0.12,20,100,0.01,0.0,0.03,1.0,1.0,0.1,1.0,99.0
weighted_unmet_demand,0.12,24,100,0.01,0.0,0.03,1.0,1.0,0.1,1.0,99.0
weighted_unmet_demand,0.12,32,100,0.01,0.0,0.03,1.0,1.0,0.1,1.0,99.0
weighted_unmet_demand,0.13,8,100,-0.11,-0.52,0.3002500000000009,0.6316736652669466,1.0,-0.051954303431981576,28.000000000000004,43.0
weighted_unmet_demand,0.13,10,100,-0.14,-0.39,0.1,0.33293341331733656,1.0,-0.1094295254117644,10.0,74.0
weighted_unmet_demand,0.13,12,100,0.07,-0.09,0.23,0.45990801839632073,1.0,0.08809289609647974,6.0,90.0
weighted_unmet_demand,0.13,14,100,0.05,-0.08,0.17,0.5642871425714857,1.0,0.07991931414991968,4.0,95.0
weighted_unmet_demand,0.13,16,100,0.07,-0.07,0.22,0.4423115376924615,1.0,0.09433601928716157,4.0,95.0
weighted_unmet_demand,0.13,20,100,-0.01,-0.03,0.0,1.0,1.0,-0.1,0.0,99.0
weighted_unmet_demand,0.13,24,100,-0.01,-0.03,0.0,1.0,1.0,-0.1,0.0,99.0
weighted_unmet_demand,0.13,32,100,-0.01,-0.03,0.0,1.0,1.0,-0.1,0.0,99.0
weighted_unmet_demand,0.14,8,100,-0.02,-0.43,0.4,0.9626074785042992,1.0,-0.009339826297827621,31.0,39.0
weighted_unmet_demand,0.14,10,100,-0.14,-0.43,0.13,0.3729254149170166,1.0,-0.09704426215756037,12.0,70.0
weighted_unmet_demand,0.14,12,100,0.14,-0.02,0.31,0.14617076584683064,1.0,0.15768377284735005,9.0,87.0
weighted_unmet_demand,0.14,14,100,0.05,-0.1,0.2,0.626874625074985,1.0,0.06382847385042255,5.0,92.0
weighted_unmet_demand,0.14,16,100,-0.04,-0.16,0.06,0.7440511897620475,1.0,-0.0684167454928235,1.0,97.0
weighted_unmet_demand,0.14,20,100,0.0,-0.09,0.09,1.0,1.0,0.0,1.0,98.0
weighted_unmet_demand,0.14,24,100,-0.04,-0.11,0.0,0.4849030193961208,1.0,-0.12687616393795076,0.0,98.0
weighted_unmet_demand,0.14,32,100,-0.04,-0.11,0.0,0.5060987802439512,1.0,-0.12687616393795076,0.0,98.0
weighted_unmet_demand,0.15,8,100,-0.06,-0.45,0.33,0.8106378724255149,1.0,-0.029641382841689035,28.999999999999996,37.0
weighted_unmet_demand,0.15,10,100,-0.01,-0.29,0.27,1.0,1.0,-0.006882636674466246,18.0,65.0
weighted_unmet_demand,0.15,12,100,0.17,0.0,0.33,0.06598680263947211,1.0,0.19919056840263055,10.0,87.0
weighted_unmet_demand,0.15,14,100,0.07,-0.09,0.23,0.4777044591081784,1.0,0.08671657498780652,6.0,91.0
weighted_unmet_demand,0.15,16,100,-0.01,-0.15,0.11,1.0,1.0,-0.015175180824278383,3.0,94.0
weighted_unmet_demand,0.15,20,100,0.0,-0.09,0.09,1.0,1.0,0.0,1.0,98.0
weighted_unmet_demand,0.15,24,100,-0.04,-0.11,0.0,0.4871025794841032,1.0,-0.12687616393795076,0.0,98.0
weighted_unmet_demand,0.15,32,100,-0.04,-0.11,0.0,0.5016996600679864,1.0,-0.12687616393795076,0.0,98.0
weighted_unmet_demand,0.16,8,100,-0.3,-0.68,0.06,0.126374725054989,1.0,-0.16164477182409742,21.0,43.0
weighted_unmet_demand,0.16,10,100,-0.06,-0.31,0.19,0.7012597480503899,1.0,-0.04666852902198152,12.0,69.0
weighted_unmet_demand,0.16,12,100,0.1,-0.11,0.32,0.41631673665266944,1.0,0.09121034881575904,10.0,82.0
weighted_unmet_demand,0.16,14,100,0.1,-0.06,0.28,0.3121375724855029,1.0,0.11645447108469659,6.0,90.0
weighted_unmet_demand,0.16,16,100,0.03,-0.1,0.16025000000000092,0.7910417916416717,1.0,0.04358189755995549,3.0,94.0
weighted_unmet_demand,0.16,20,100,0.07,0.0,0.18,0.4875024995001,1.0,0.140683764751398,2.0,98.0
weighted_unmet_demand,0.16,24,100,-0.01,-0.03,0.0,1.0,1.0,-0.1,0.0,99.0
weighted_unmet_demand,0.16,32,100,-0.01,-0.03,0.0,1.0,1.0,-0.1,0.0,99.0
weighted_unmet_demand,0.18,8,100,-0.08,-0.5,0.33,0.745250949810038,1.0,-0.03722018219417768,34.0,35.0
weighted_unmet_demand,0.18,10,100,-0.06,-0.41,0.28,0.7742451509698061,1.0,-0.03278199611199662,21.0,56.00000000000001
weighted_unmet_demand,0.18,12,100,0.26,-0.01,0.54,0.08618276344731053,1.0,0.1832747681335616,18.0,75.0
weighted_unmet_demand,0.18,14,100,0.21,0.01,0.43,0.08098380323935213,1.0,0.19027478700125294,12.0,83.0
weighted_unmet_demand,0.18,16,100,0.07,-0.08,0.23,0.48270345930813835,1.0,0.08671657498780652,6.0,90.0
weighted_unmet_demand,0.18,20,100,0.06,-0.08,0.21,0.5232953409318136,1.0,0.08307602931057095,5.0,93.0
weighted_unmet_demand,0.18,24,100,-0.02,-0.1,0.05,0.752249550089982,1.0,-0.0532604564171679,1.0,97.0
weighted_unmet_demand,0.18,32,100,-0.04,-0.12,0.0,0.5096980603879224,1.0,-0.1268761639379508,0.0,98.0
weighted_unmet_demand,0.2,8,100,0.14,-0.26,0.55,0.5402919416116777,1.0,0.06732920016070967,36.0,37.0
weighted_unmet_demand,0.2,10,100,0.0,-0.37,0.36,1.0,1.0,0.0,22.0,50.0
weighted_unmet_demand,0.2,12,100,0.29,-0.04,0.63,0.10237952409518096,1.0,0.16754726510662052,20.0,64.0
weighted_unmet_demand,0.2,14,100,0.2,-0.11,0.53,0.2731453709258148,1.0,0.11726039399558574,16.0,71.0
weighted_unmet_demand,0.2,16,100,0.12,-0.15,0.38,0.42351529694061185,1.0,0.08836820427467641,13.0,78.0
weighted_unmet_demand,0.2,20,100,0.05,-0.1,0.21,0.6394721055788842,1.0,0.06182551109690743,5.0,90.0
weighted_unmet_demand,0.2,24,100,-0.04,-0.15,0.06,0.634873025394921,1.0,-0.07285815666043922,2.0,94.0
weighted_unmet_demand,0.2,32,100,-0.06,-0.14,0.0,0.25414917016596683,1.0,-0.16164477182409737,0.0,97.0
