severity_control,responder_count,realization,seed,algorithm,failed_directed_edges,incident_count,incidents,assigned,unreachable,reachability_pct,mean_response_s,median_response_s,p90_response_s,total_response_s,weighted_unmet_demand
0.2,8,67,6127,global_min_cost,2338,10,10,6,4,60.0,260.4855001882653,140.66878723299448,604.3689493873322,1562.913001129592,13
0.2,10,67,6127,greedy,2338,10,10,7,3,70.0,291.67444687162595,152.74944508102476,668.9664645878042,2041.7211281013815,8
0.2,10,67,6127,global_min_cost,2338,10,10,7,3,70.0,235.0363017972557,152.74944508102476,570.2441211909932,1645.25411258079,9
0.2,12,67,6127,greedy,2338,10,10,8,2,80.0,378.95193471756244,192.27793284582805,1111.3131805523826,3031.6154777404995,4
0.2,12,67,6127,global_min_cost,2338,10,10,8,2,80.0,284.7397312142165,159.91008140167355,675.3625431037676,2277.917849713732,7
0.2,14,67,6127,greedy,2338,10,10,9,1,90.0,272.7215934350234,183.06745681844825,661.129607780159,2454.49434091521,2
0.2,14,67,6127,global_min_cost,2338,10,10,9,1,90.0,272.7215934350234,183.06745681844825,661.129607780159,2454.4943409152106,2
0.2,16,67,6127,greedy,2338,10,10,9,1,90.0,272.7215934350234,183.06745681844825,661.129607780159,2454.49434091521,2
0.2,16,67,6127,global_min_cost,2338,10,10,9,1,90.0,272.7215934350234,183.06745681844825,661.129607780159,2454.4943409152106,2
0.2,20,67,6127,greedy,2338,10,10,9,1,90.0,194.1186843519891,152.74944508102476,438.9452715915646,1747.0681591679017,2
0.2,20,67,6127,global_min_cost,2338,10,10,9,1,90.0,186.12356018699256,152.74944508102476,311.97788391509346,1675.1120416829333,2
0.2,24,67,6127,greedy,2338,10,10,9,1,90.0,189.7091799111076,152.74944508102476,422.08180519001615,1707.3826191999683,2
0.2,24,67,6127,global_min_cost,2338,10,10,9,1,90.0,179.17847053347927,128.2874053533245,311.97788391509346,1612.6062348013136,2
0.2,32,67,6127,greedy,2338,10,10,9,1,90.0,171.26690266425308,152.74944508102476,309.89030961919605,1541.4021239782778,2
0.2,32,67,6127,global_min_cost,2338,10,10,9,1,90.0,166.38916934029507,120.56164993682857,311.97788391509346,1497.5025240626558,2
0.1,8,68,6128,greedy,1068,10,10,7,3,70.0,1084.6571416627664,380.6321956208879,2986.1159476603816,7592.599991639365,10
0.1,8,68,6128,global_min_cost,1068,10,10,7,3,70.0,465.80529065242285,331.0860951756906,873.3828909926812,3260.63703456696,15
0.1,10,68,6128,greedy,1068,10,10,9,1,90.0,905.7456436383418,476.0608818438547,2086.750784619872,8151.710792745075,1
0.1,10,68,6128,global_min_cost,1068,10,10,9,1,90.0,645.8549863730873,374.5817061426303,1427.5588539707537,5812.694877357786,5
0.1,12,68,6128,greedy,1068,10,10,10,0,100.0,665.4507198915746,424.0772356937741,1696.4244679901544,6654.507198915746,0
0.1,12,68,6128,global_min_cost,1068,10,10,10,0,100.0,624.8604059472635,366.5921290257463,1409.6208554473656,6248.604059472635,0
0.1,14,68,6128,greedy,1068,10,10,10,0,100.0,509.36226331881244,352.83390065916046,964.7541632052736,5093.622633188124,0
0.1,14,68,6128,global_min_cost,1068,10,10,10,0,100.0,468.084630668693,253.8545087793298,697.0103243853247,4680.84630668693,0
0.1,16,68,6128,greedy,1068,10,10,10,0,100.0,509.36226331881244,352.83390065916046,964.7541632052736,5093.622633188124,0
0.1,16,68,6128,global_min_cost,1068,10,10,10,0,100.0,468.0846306686931,268.856795445384,762.4633389384419,4680.84630668693,0
0.1,20,68,6128,greedy,1068,10,10,10,0,100.0,316.3514377304419,286.0158613006138,567.4594450073163,3163.5143773044188,0
0.1,20,68,6128,global_min_cost,1068,10,10,10,0,100.0,289.73123349996405,165.51867277436241,549.2231395924971,2897.312334999641,0
0.1,24,68,6128,greedy,1068,10,10,10,0,100.0,294.9410103585555,224.28318396045148,567.4594450073163,2949.4101035855547,0
0.1,24,68,6128,global_min_cost,1068,10,10,10,0,100.0,268.32080612807766,123.46623995823524,617.4277998189314,2683.2080612807767,0
0.1,32,68,6128,greedy,1068,10,10,10,0,100.0,274.241665605474,212.21361343221454,567.4594450073163,2742.4166560547396,0
0.1,32,68,6128,global_min_cost,1068,10,10,10,0,100.0,247.62146137499616,111.39666942999833,617.4277998189314,2476.214613749962,0
0.12,8,68,6128,greedy,1286,10,10,7,3,70.0,1111.6149246781886,380.6321956208879,3072.240615923102,7781.304472747319,10
0.12,8,68,6128,global_min_cost,1286,10,10,7,3,70.0,477.48840353299374,331.0860951756906,938.5480323315144,3342.4188247309567,15
0.12,10,68,6128,greedy,1286,10,10,9,1,90.0,929.1823336252882,517.3670166955147,2205.553590562546,8362.641002627593,1
0.12,10,68,6128,global_min_cost,1286,10,10,9,1,90.0,668.2526495631827,333.5742117746273,1832.8177043058035,6014.273846068642,5
0.12,12,68,6128,greedy,1286,10,10,10,0,100.0,686.1016764110075,510.4333051760152,1714.048277882238,6861.016764110075,0
0.12,12,68,6128,global_min_cost,1286,10,10,10,0,100.0,638.6216790588728,322.22095025931117,1004.4107248381764,6386.216790588728,0
0.12,14,68,6128,greedy,1286,10,10,10,0,100.0,529.6372199433696,418.5369027155715,966.3533974196209,5296.372199433696,0
0.12,14,68,6128,global_min_cost,1286,10,10,10,0,100.0,485.79790903396,255.09856707879814,765.6570490805777,4857.979090339599,0
0.12,16,68,6128,greedy,1286,10,10,10,0,100.0,529.6372199433696,418.5369027155715,966.3533974196209,5296.372199433696,0
0.12,16,68,6128,global_min_cost,1286,10,10,10,0,100.0,485.79790903396014,255.09856707879814,780.1467532553431,4857.9790903396,0
0.12,20,68,6128,greedy,1286,10,10,10,0,100.0,324.3390066617849,298.2780959626908,580.1000216311705,3243.3900666178492,0
0.12,20,68,6128,global_min_cost,1286,10,10,10,0,100.0,294.04723679494924,155.10140510975225,617.4277998189314,2940.472367949492,0
0.12,24,68,6128,greedy,1286,10,10,10,0,100.0,303.18400960967654,235.6184695734329,580.1000216311705,3031.8400960967656,0
0.12,24,68,6128,global_min_cost,1286,10,10,10,0,100.0,272.89223974284084,148.68742910410435,567.5915879035907,2728.9223974284087,0
0.12,32,68,6128,greedy,1286,10,10,10,0,100.0,282.04384472699786,223.54889904519595,580.1000216311705,2820.438447269979,0
0.12,32,68,6128,global_min_cost,1286,10,10,10,0,100.0,251.75207486016214,136.61785857586742,549.2231395924971,2517.5207486016216,0
0.13,8,68,6128,greedy,1407,10,10,7,3,70.0,1116.9986479473798,380.6321956208879,3090.3921888064274,7818.990535631659,10
0.13,8,68,6128,global_min_cost,1407,10,10,7,3,70.0,484.8262087571235,331.0860951756906,979.913172740343,3393.7834612998645,15
0.13,10,68,6128,greedy,1407,10,10,9,1,90.0,934.0753709007773,517.3670166955147,2217.004561212568,8406.678338106996,1
0.13,10,68,6128,global_min_cost,1407,10,10,9,1,90.0,671.436160322233,333.5742117746273,1851.9282182139286,6042.925442900097,5
0.13,12,68,6128,greedy,1407,10,10,10,0,100.0,687.6402502758024,517.4114909430425,1714.048277882238,6876.402502758024,0
0.13,12,68,6128,global_min_cost,1407,10,10,10,0,100.0,638.7646157702623,322.22095025931117,1004.553661549566,6387.646157702623,0
0.13,14,68,6128,greedy,1407,10,10,10,0,100.0,531.1757938081645,425.470614235071,967.6398278221259,5311.757938081644,0
0.13,14,68,6128,global_min_cost,1407,10,10,10,0,100.0,487.336482898755,255.09856707879814,765.7999857919672,4873.364828987548,0
0.13,16,68,6128,greedy,1407,10,10,10,0,100.0,531.1757938081645,425.470614235071,967.6398278221259,5311.757938081644,0
0.13,16,68,6128,global_min_cost,1407,10,10,10,0,100.0,487.33648289875504,255.09856707879814,781.685327120138,4873.364828987549,0
0.13,20,68,6128,greedy,1407,10,10,10,0,100.0,325.0771691844668,301.2542250191532,580.24295834256,3250.771691844668,0
0.13,20,68,6128,global_min_cost,1407,10,10,10,0,100.0,294.7853993176311,155.10140510975225,617.5707365303208,2947.8539931763107,0
0.13,24,68,6128,greedy,1407,10,10,10,0,100.0,303.326946321066,235.6184695734329,580.24295834256,3033.26946321066,0
0.13,24,68,6128,global_min_cost,1407,10,10,10,0,100.0,273.0351764542303,123.46623995823524,617.5707365303208,2730.351764542303,0
0.13,32,68,6128,greedy,1407,10,10,10,0,100.0,282.69189699130203,223.54889904519595,580.24295834256,2826.9189699130206,0
0.13,32,68,6128,global_min_cost,1407,10,10,10,0,100.0,252.4001271244663,136.61785857586742,549.3660763038864,2524.001271244663,0
0.14,8,68,6128,greedy,1517,10,10,7,3,70.0,1118.1200932200293,380.6321956208879,3090.3921888064274,7826.840652540205,10
0.14,8,68,6128,global_min_cost,1517,10,10,7,3,70.0,502.51748560547986,333.5742117746273,1030.0235246578754,3517.6223992383593,15
0.14,10,68,6128,greedy,1517,10,10,9,1,90.0,951.2697818170383,525.2171336040608,2217.004561212568,8561.428036353343,1
0.14,10,68,6128,global_min_cost,1517,10,10,9,1,90.0,688.630571238494,333.5742117746273,1942.728781758738,6197.675141146446,5
0.14,12,68,6128,greedy,1517,10,10,10,0,100.0,708.6914091125648,538.0359878507111,1824.0532396634324,7086.914091125646,0
0.14,12,68,6128,global_min_cost,1517,10,10,10,0,100.0,647.5930010757808,323.4650085587795,1046.8850348654296,6475.930010757808,0
0.14,14,68,6128,greedy,1517,10,10,10,0,100.0,540.004179113683,429.39567268934405,967.6398278221259,5400.04179113683,0
0.14,14,68,6128,global_min_cost,1517,10,10,10,0,100.0,496.16486820427355,284.3121755993111,805.3797134345136,4961.648682042734,0
0.14,16,68,6128,greedy,1517,10,10,10,0,100.0,540.004179113683,429.39567268934405,967.6398278221259,5400.04179113683,0
0.14,16,68,6128,global_min_cost,1517,10,10,10,0,100.0,496.1648682042736,255.09856707879814,824.0167004360017,4961.648682042734,0
0.14,20,68,6128,greedy,1517,10,10,10,0,100.0,331.2971193557677,301.2542250191532,622.5743316584235,3312.971193557677,0
0.14,20,68,6128,global_min_cost,1517,10,10,10,0,100.0,301.005349488932,158.7586678920593,659.9021098461843,3010.0534948893196,0
0.14,24,68,6128,greedy,1517,10,10,10,0,100.0,308.8154439359054,235.6184695734329,622.5743316584235,3088.154439359055,0
0.14,24,68,6128,global_min_cost,1517,10,10,10,0,100.0,278.5236740690697,123.46623995823524,659.9021098461843,2785.2367406906974,0
0.14,32,68,6128,greedy,1517,10,10,10,0,100.0,297.39855792920474,235.6184695734329,622.5743316584235,2973.9855792920475,0
0.14,32,68,6128,global_min_cost,1517,10,10,10,0,100.0,267.10678806236905,148.68742910410435,591.6974496197503,2671.06788062369,0
0.15,8,68,6128,greedy,1643,10,10,7,3,70.0,1196.439005623413,380.6321956208879,3138.5333730985767,8375.073039363891,10
0.15,8,68,6128,global_min_cost,1643,10,10,7,3,70.0,582.9415254747908,333.5742117746273,1360.8443479022076,4080.5906783235355,15
0.15,10,68,6128,greedy,1643,10,10,9,1,90.0,1060.5507307368287,952.9216037227105,2217.004561212568,9544.956576631457,1
0.15,10,68,6128,global_min_cost,1643,10,10,9,1,90.0,763.3562768698067,333.5742117746273,1605.159345429176,6870.20649182826,5
0.15,12,68,6128,greedy,1643,10,10,10,0,100.0,769.5777595233965,642.3149656378262,1990.331459267003,7695.777595233964,0
0.15,12,68,6128,global_min_cost,1643,10,10,10,0,100.0,702.121187474621,328.34999877087637,1225.1067262204006,7021.21187474621,0
0.15,14,68,6128,greedy,1643,10,10,10,0,100.0,606.8157295798819,573.8339655680893,1022.7912127938152,6068.157295798818,0
0.15,14,68,6128,global_min_cost,1643,10,10,10,0,100.0,566.1524993166566,446.37935342162086,1071.7161618604277,5661.524993166567,0
0.15,16,68,6128,greedy,1643,10,10,10,0,100.0,606.8157295798819,573.8339655680893,1022.7912127938152,6068.157295798818,0
0.15,16,68,6128,global_min_cost,1643,10,10,10,0,100.0,566.1524993166568,362.78782029514025,1090.3531488619158,5661.524993166567,0
0.15,20,68,6128,greedy,1643,10,10,10,0,100.0,371.32288722479,306.13921523125003,860.5534468984011,3713.2288722479,0
0.15,20,68,6128,global_min_cost,1643,10,10,10,0,100.0,350.91610020866557,207.56317966752152,926.2385582720985,3509.1610020866556,0
0.15,24,68,6128,greedy,1643,10,10,10,0,100.0,348.84121180492775,240.50345978552974,860.5534468984011,3488.412118049278,0
0.15,24,68,6128,global_min_cost,1643,10,10,10,0,100.0,328.43442478880337,123.46623995823524,926.2385582720985,3284.344247888034,0
0.15,32,68,6128,greedy,1643,10,10,10,0,100.0,298.3755559716241,240.50345978552974,622.5743316584235,2983.755559716241,0
0.15,32,68,6128,global_min_cost,1643,10,10,10,0,100.0,277.9687689554997,123.46623995823524,639.2359897239526,2779.6876895549967,0
0.16,8,68,6128,greedy,1743,10,10,7,3,70.0,958.594956801076,380.6321956208879,2354.6788570996973,6710.164697607532,10
0.16,8,68,6128,global_min_cost,1743,10,10,7,3,70.0,598.6973549303726,333.5742117746273,1419.7498367074136,4190.881484512608,15
0.16,10,68,6128,greedy,1743,10,10,9,1,90.0,792.0788955786363,550.8548420973614,2036.8535241896313,7128.710060207726,5
0.16,10,68,6128,global_min_cost,1743,10,10,9,1,90.0,775.6108108908148,333.5742117746273,1671.585005655721,6980.4972980173325,5
0.16,12,68,6128,greedy,1743,10,10,9,1,90.0,406.3403859877943,333.5742117746273,986.0695798471234,3657.063473890149,5
0.16,12,68,6128,global_min_cost,1743,10,10,9,1,90.0,342.7833161963131,323.1257857671254,784.8733869954128,3085.0498457668177,5
0.16,14,68,6128,greedy,1743,10,10,9,1,90.0,322.4412590409438,333.5742117746273,675.3037868838338,2901.971331368494,5
0.16,14,68,6128,global_min_cost,1743,10,10,9,1,90.0,319.1255482050591,323.1257857671254,675.3037868838338,2872.129933845532,5
0.16,16,68,6128,greedy,1743,10,10,9,1,90.0,322.4412590409438,333.5742117746273,675.3037868838338,2901.971331368494,5
0.16,16,68,6128,global_min_cost,1743,10,10,9,1,90.0,319.1255482050591,323.1257857671254,675.3037868838338,2872.129933845532,5
0.16,20,68,6128,greedy,1743,10,10,9,1,90.0,288.0132594101435,140.89441340114962,675.3037868838338,2592.119334691291,5
0.16,20,68,6128,global_min_cost,1743,10,10,9,1,90.0,284.6975485742588,140.89441340114962,675.3037868838338,2562.277937168329,5
0.16,24,68,6128,greedy,1743,10,10,9,1,90.0,262.96725510162605,103.97204487401766,675.3037868838338,2366.705295914634,5
0.16,24,68,6128,global_min_cost,1743,10,10,9,1,90.0,259.65154426574134,103.97204487401766,675.3037868838338,2336.863898391672,5
0.16,32,68,6128,greedy,1743,10,10,9,1,90.0,198.7207767986432,103.97204487401766,468.52138412259205,1788.4869911877888,5
0.16,32,68,6128,global_min_cost,1743,10,10,9,1,90.0,195.40506596275847,103.97204487401766,468.52138412259205,1758.6455936648263,5
0.18,8,68,6128,greedy,1969,10,10,7,3,70.0,966.291585835638,380.6321956208879,2381.995120717712,6764.041100849466,10
0.18,8,68,6128,global_min_cost,1969,10,10,7,3,70.0,598.6973549303726,333.5742117746273,1419.7498367074136,4190.881484512608,15
0.18,10,68,6128,greedy,1969,10,10,9,1,90.0,801.78915077897,550.8548420973614,2059.916333474595,7216.10235701073,5
0.18,10,68,6128,global_min_cost,1969,10,10,9,1,90.0,782.1178981349035,333.5742117746273,1671.585005655721,7039.061083214131,5
0.18,12,68,6128,greedy,1969,10,10,9,1,90.0,417.25830789451453,333.5742117746273,1000.1800856990651,3755.324771050631,5
0.18,12,68,6128,global_min_cost,1969,10,10,9,1,90.0,349.29040344040175,323.1257857671254,831.7244151528511,3143.613630963616,5
0.18,14,68,6128,greedy,1969,10,10,9,1,90.0,322.4412590409438,333.5742117746273,675.3037868838338,2901.971331368494,5
0.18,14,68,6128,global_min_cost,1969,10,10,9,1,90.0,319.1255482050591,323.1257857671254,675.3037868838338,2872.129933845532,5
0.18,16,68,6128,greedy,1969,10,10,9,1,90.0,322.4412590409438,333.5742117746273,675.3037868838338,2901.971331368494,5
0.18,16,68,6128,global_min_cost,1969,10,10,9,1,90.0,319.1255482050591,323.1257857671254,675.3037868838338,2872.129933845532,5
0.18,20,68,6128,greedy,1969,10,10,9,1,90.0,288.8603642522579,140.89441340114962,675.3037868838338,2599.743278270321,5
0.18,20,68,6128,global_min_cost,1969,10,10,9,1,90.0,285.5446534163732,140.89441340114962,675.3037868838338,2569.9018807473585,5
0.18,24,68,6128,greedy,1969,10,10,9,1,90.0,262.96725510162605,103.97204487401766,675.3037868838338,2366.705295914634,5
0.18,24,68,6128,global_min_cost,1969,10,10,9,1,90.0,259.65154426574134,103.97204487401766,675.3037868838338,2336.863898391672,5
0.18,32,68,6128,greedy,1969,10,10,9,1,90.0,198.7207767986432,103.97204487401766,468.52138412259205,1788.4869911877888,5
0.18,32,68,6128,global_min_cost,1969,10,10,9,1,90.0,195.40506596275847,103.97204487401766,468.52138412259205,1758.6455936648263,5
0.2,8,68,6128,greedy,2184,10,10,7,3,70.0,980.7465309080211,380.6321956208879,2415.247678715837,6865.225716356148,10
0.2,8,68,6128,global_min_cost,2184,10,10,7,3,70.0,674.1810228786356,388.66806079093516,1531.1813486696965,4719.267160150449,14
0.2,10,68,6128,greedy,2184,10,10,8,2,80.0,668.6756841179648,454.3060712902212,1382.4750954346475,5349.405472943718,9
0.2,10,68,6128,global_min_cost,2184,10,10,8,2,80.0,661.9176944894108,385.5553378805804,1396.3252826935664,5295.341555915285,9
0.2,12,68,6128,greedy,2184,10,10,8,2,80.0,306.88552592511866,256.1733398117501,587.3904857577588,2455.084207400949,9
0.2,12,68,6128,global_min_cost,2184,10,10,8,2,80.0,300.12753629656476,238.8575824537723,587.3904857577588,2401.020290372518,9
0.2,14,68,6128,greedy,2184,10,10,8,2,80.0,297.3907869523921,230.8646726785493,587.3904857577588,2379.1262956191367,9
0.2,14,68,6128,global_min_cost,2184,10,10,8,2,80.0,290.6327973238382,213.54891532057155,587.3904857577588,2325.062378590706,9
0.2,16,68,6128,greedy,2184,10,10,8,2,80.0,297.3907869523921,230.8646726785493,587.3904857577588,2379.1262956191367,9
0.2,16,68,6128,global_min_cost,2184,10,10,8,2,80.0,290.6327973238382,213.54891532057155,587.3904857577588,2325.062378590706,9
0.2,20,68,6128,greedy,2184,10,10,8,2,80.0,253.92040091876046,122.43322913758364,551.6314258869559,2031.3632073500835,9
0.2,20,68,6128,global_min_cost,2184,10,10,8,2,80.0,247.16241129020656,122.43322913758364,524.2311731000908,1977.2992903216523,9
0.2,24,68,6128,greedy,2184,10,10,8,2,80.0,224.7906531242996,91.3017561163123,551.6314258869559,1798.3252249943966,9
0.2,24,68,6128,global_min_cost,2184,10,10,8,2,80.0,218.0326634957457,91.3017561163123,524.2311731000908,1744.2613079659654,9
0.2,32,68,6128,greedy,2184,10,10,8,2,80.0,151.987052706805,91.3017561163123,384.52284019191353,1215.89642165444,9
0.2,32,68,6128,global_min_cost,2184,10,10,8,2,80.0,145.2290630782511,91.3017561163123,357.1225874050485,1161.8325046260088,9
0.1,8,69,6129,greedy,1170,10,10,7,3,70.0,836.4064735379849,495.3759499405825,1733.107775048618,5854.845314765894,9
0.1,8,69,6129,global_min_cost,1170,10,10,7,3,70.0,771.2357676276868,495.3759499405825,1591.0378442507488,5398.650373393807,9
0.1,10,69,6129,greedy,1170,10,10,9,1,90.0,882.303762182513,560.8701207913982,1559.5796471654257,7940.733859642616,4
0.1,10,69,6129,global_min_cost,1170,10,10,9,1,90.0,878.2885085387796,592.2220626653575,1581.0004740257707,7904.596576849016,4
0.1,12,69,6129,greedy,1170,10,10,9,1,90.0,671.9776672435158,495.3759499405825,1288.5107393645787,6047.799005191643,4
0.1,12,69,6129,global_min_cost,1170,10,10,9,1,90.0,665.1769344021525,495.3759499405825,1284.9833521800642,5986.592409619371,4
0.1,14,69,6129,greedy,1170,10,10,9,1,90.0,599.7136552917359,481.9211983219486,1243.4564174199672,5397.422897625624,4
0.1,14,69,6129,global_min_cost,1170,10,10,9,1,90.0,533.3421595889098,481.9211983219486,1161.416023934414,4800.079436300187,4
0.1,16,69,6129,greedy,1170,10,10,9,1,90.0,599.7136552917359,481.9211983219486,1243.4564174199672,5397.422897625624,4
0.1,16,69,6129,global_min_cost,1170,10,10,9,1,90.0,533.3421595889098,481.9211983219486,1161.416023934414,4800.079436300187,4
0.1,20,69,6129,greedy,1170,10,10,9,1,90.0,377.91301518763044,379.86492168428964,622.1388092424178,3401.217136688674,4
0.1,20,69,6129,global_min_cost,1170,10,10,9,1,90.0,341.0680791240265,379.86492168428964,497.8389666661268,3069.6127121162385,4
0.1,24,69,6129,greedy,1170,10,10,9,1,90.0,268.709678154951,224.9989937438637,484.8653117136837,2418.387103394559,4
0.1,24,69,6129,global_min_cost,1170,10,10,9,1,90.0,225.25052553086877,178.26934471940183,410.3191597652973,2027.254729777819,4
0.1,32,69,6129,greedy,1170,10,10,9,1,90.0,186.98004466790485,154.93940025157855,372.9695375269684,1682.8204020111434,4
0.1,32,69,6129,global_min_cost,1170,10,10,9,1,90.0,179.95090987544103,154.93940025157855,390.4994301911161,1619.558188878969,4
0.12,8,69,6129,greedy,1390,10,10,7,3,70.0,1046.934104634809,526.3041159682554,1830.9018452990836,7328.538732443663,9
0.12,8,69,6129,global_min_cost,1390,10,10,7,3,70.0,923.348626711736,565.2296374441157,1688.8319145012144,6463.440386982152,9
0.12,10,69,6129,greedy,1390,10,10,9,1,90.0,1134.117278881046,1186.425324851945,1882.4758997884173,10207.055509929416,4
0.12,10,69,6129,global_min_cost,1390,10,10,9,1,90.0,1097.9921643686482,1133.2462376288504,1801.9978879526366,9881.929479317834,4
0.12,12,69,6129,greedy,1390,10,10,9,1,90.0,889.4671880586021,526.3041159682554,1671.8190779183813,8005.204692527419,4
0.12,12,69,6129,global_min_cost,1390,10,10,9,1,90.0,850.6031514306995,876.1184981446494,1422.1949422800199,7655.428362876296,4
0.12,14,69,6129,greedy,1390,10,10,9,1,90.0,889.4671880586021,526.3041159682554,1671.8190779183813,8005.204692527419,4
0.12,14,69,6129,global_min_cost,1390,10,10,9,1,90.0,839.4255964638882,876.1184981446494,1433.4111495194245,7554.830368174993,4
0.12,16,69,6129,greedy,1390,10,10,9,1,90.0,889.4671880586021,526.3041159682554,1671.8190779183813,8005.204692527419,4
0.12,16,69,6129,global_min_cost,1390,10,10,9,1,90.0,839.4255964638882,876.1184981446494,1426.0474598205792,7554.830368174993,4
0.12,20,69,6129,greedy,1390,10,10,9,1,90.0,665.1413621792643,511.7390590264196,1367.2521165520193,5986.272259613379,4
0.12,20,69,6129,global_min_cost,1390,10,10,9,1,90.0,623.9861570381445,511.7390590264196,1208.4406794185209,5615.8754133433,4
0.12,24,69,6129,greedy,1390,10,10,9,1,90.0,411.70724198881356,470.1346071387989,655.4561093236734,3705.3651778993217,4
0.12,24,69,6129,global_min_cost,1390,10,10,9,1,90.0,336.7853414421287,379.86492168428964,603.7246821215099,3031.0680729791584,4
0.12,32,69,6129,greedy,1390,10,10,9,1,90.0,220.48324798370527,185.272045144476,449.1512078783885,1984.3492318533474,4
0.12,32,69,6129,global_min_cost,1390,10,10,9,1,90.0,210.4627138159119,159.67637016569154,449.1512078783885,1894.1644243432072,4
0.13,8,69,6129,greedy,1505,10,10,7,3,70.0,1044.211352054138,565.4876563172677,1799.574479530384,7309.479464378965,6
0.13,8,69,6129,global_min_cost,1505,10,10,7,3,70.0,932.0438081888142,495.3759499405825,1673.1517006147276,6524.306657321698,9
0.13,10,69,6129,greedy,1505,10,10,8,2,80.0,1019.4751401295933,880.0370618776709,1636.1638208184074,8155.801121036747,5
0.13,10,69,6129,global_min_cost,1505,10,10,8,2,80.0,959.9382240761223,833.0765909661109,1609.7681954171069,7679.505792608978,5
0.13,12,69,6129,greedy,1505,10,10,8,2,80.0,767.8075877953014,555.2937523841733,1421.0691289381446,6142.460702362411,5
0.13,12,69,6129,global_min_cost,1505,10,10,8,2,80.0,734.3084275342353,542.3364208521419,1389.9002338246346,5874.467420273882,5
0.13,14,69,6129,greedy,1505,10,10,8,2,80.0,767.8075877953014,555.2937523841733,1421.0691289381446,6142.460702362411,5
0.13,14,69,6129,global_min_cost,1505,10,10,8,2,80.0,731.004472925226,515.7468772405948,1389.1135133969424,5848.035783401808,5
0.13,16,69,6129,greedy,1505,10,10,8,2,80.0,767.8075877953014,555.2937523841733,1421.0691289381446,6142.460702362411,5
0.13,16,69,6129,global_min_cost,1505,10,10,8,2,80.0,731.0044729252261,565.3586468806917,1340.2159321444694,5848.035783401809,5
0.13,20,69,6129,greedy,1505,10,10,8,2,80.0,667.1173606491294,515.7468772405948,1383.8237484186755,5336.938885193034,5
0.13,20,69,6129,global_min_cost,1505,10,10,8,2,80.0,614.8796028564703,510.490333216483,1225.161156512099,4919.036822851762,5
0.13,24,69,6129,greedy,1505,10,10,8,2,80.0,380.0575426070826,491.9600179367404,570.5380703498013,3040.460340856661,5
0.13,24,69,6129,global_min_cost,1505,10,10,8,2,80.0,303.8426628513189,279.06713320184576,576.5992946543752,2430.741302810551,5
0.13,32,69,6129,greedy,1505,10,10,8,2,80.0,245.97869905393145,228.639142294297,461.46119318845393,1967.8295924314518,5
0.13,32,69,6129,global_min_cost,1505,10,10,8,2,80.0,233.89038710713558,230.19944228275898,451.06494948646565,1871.1230968570844,5
0.14,8,69,6129,greedy,1623,10,10,7,3,70.0,1065.6936747333314,565.4876563172677,1834.538676747177,7459.855723133319,6
0.14,8,69,6129,global_min_cost,1623,10,10,7,3,70.0,941.3526227416855,601.6244911664411,1673.1517006147276,6589.468359191799,9
0.14,10,69,6129,greedy,1623,10,10,8,2,80.0,1036.187720617413,886.2008615790406,1684.1410802411287,8289.501764939305,5
0.14,10,69,6129,global_min_cost,1623,10,10,8,2,80.0,976.6508045639421,859.4936421997911,1651.3016328323013,7813.206436511537,5
0.14,12,69,6129,greedy,1623,10,10,8,2,80.0,790.0106627967483,556.8488543626053,1441.6308115478823,6320.085302373986,5
0.14,12,69,6129,global_min_cost,1623,10,10,8,2,80.0,742.4536402679978,583.4270643052785,1377.9865242993137,5939.629122143982,5
0.14,14,69,6129,greedy,1623,10,10,8,2,80.0,790.0106627967483,556.8488543626053,1441.6308115478823,6320.085302373986,5
0.14,14,69,6129,global_min_cost,1623,10,10,8,2,80.0,742.4536402679978,529.8714950485511,1377.9865242993137,5939.629122143982,5
0.14,16,69,6129,greedy,1623,10,10,8,2,80.0,790.0106627967483,556.8488543626053,1441.6308115478823,6320.085302373986,5
0.14,16,69,6129,global_min_cost,1623,10,10,8,2,80.0,742.4536402679978,529.8714950485511,1377.9865242993137,5939.629122143982,5
0.14,20,69,6129,greedy,1623,10,10,8,2,80.0,682.8375197529933,540.608826495843,1388.8264328742139,5462.700158023947,5
0.14,20,69,6129,global_min_cost,1623,10,10,8,2,80.0,623.0248155902327,495.93441676472867,1224.3449224398028,4984.198524721861,5
0.14,24,69,6129,greedy,1623,10,10,8,2,80.0,449.84237331750586,491.9600179367404,621.1587772555308,3598.738986540047,5
0.14,24,69,6129,global_min_cost,1623,10,10,8,2,80.0,312.43648226523425,307.1929109577237,576.5992946543752,2499.491858121874,5
0.14,32,69,6129,greedy,1623,10,10,8,2,80.0,246.35203565656712,228.639142294297,462.3572010347795,1970.8162852525368,5
0.14,32,69,6129,global_min_cost,1623,10,10,8,2,80.0,242.4842065210509,236.44894218254228,451.06494948646565,1939.8736521684073,5
0.15,8,69,6129,greedy,1736,10,10,6,4,60.0,1112.2841868502858,565.9459116328261,2268.9261082196344,6673.705121101715,10
0.15,8,69,6129,global_min_cost,1736,10,10,6,4,60.0,1047.5950498121215,556.8488543626053,2238.2513156033983,6285.570298872729,12
0.15,10,69,6129,greedy,1736,10,10,7,3,70.0,1220.9080401545846,566.4041669483845,2343.6656605241974,8546.356281082091,6
